,OpenTime,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_volume,CloseTime,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAv,BTC-TBQAv,BTC-ignore
1693,2021-09-23 18:00:00,43789.23,44936.77,43789.23,44817.3,5297.87423,2021-09-23 18:59:59.999,235834018.5479709,106484.0,2902.51401,129157177.2069945,0.0
1694,2021-09-23 19:00:00,44817.3,44915.66,44462.91,44735.46,2652.40949,2021-09-23 19:59:59.999,118494567.9163548,55878.0,1241.17703,55440221.1673373,0.0
1695,2021-09-23 20:00:00,44735.47,44851.07,44563.58,44767.57,1576.24724,2021-09-23 20:59:59.999,70512678.2161399,34976.0,792.16045,35435514.6915512,0.0
1696,2021-09-23 21:00:00,44767.56,44820.99,44468.13,44680.01,1706.00704,2021-09-23 21:59:59.999,76127577.3682346,38831.0,790.67874,35272808.7012042,0.0
1697,2021-09-23 22:00:00,44680.01,44736.3,44550.01,44665.62,1004.00176,2021-09-23 22:59:59.999,44826618.2684239,31555.0,509.22985,22735544.7680459,0.0
1698,2021-09-23 23:00:00,44665.63,44978.0,44358.0,44786.35,2075.30126,2021-09-23 23:59:59.999,92713788.4612448,44337.0,1034.26482,46216261.1079818,0.0
1699,2021-09-24 00:00:00,44786.36,44879.05,44588.84,44865.26,1595.38875,2021-09-24 00:59:59.999,71434221.5015021,35072.0,791.26496,35429543.5307723,0.0
1700,2021-09-24 01:00:00,44865.26,44978.53,44607.78,44649.99,1996.93737,2021-09-24 01:59:59.999,89461023.6360172,53692.0,860.93766,38570478.4522392,0.0
1701,2021-09-24 02:00:00,44649.98,44802.6,44369.75,44460.58,1666.95715,2021-09-24 02:59:59.999,74389594.1473953,39360.0,842.86003,37614469.8543183,0.0
1702,2021-09-24 03:00:00,44460.58,44563.1,44298.83,44444.43,1745.42243,2021-09-24 03:59:59.999,77522102.6126267,45082.0,890.7433,39562086.4218233,0.0
1703,2021-09-24 04:00:00,44444.44,44559.99,44205.0,44283.03,1602.33517,2021-09-24 04:59:59.999,71165210.6558618,39099.0,716.60643,31835134.9089695,0.0
1704,2021-09-24 05:00:00,44283.04,44385.38,44000.0,44261.63,1702.46067,2021-09-24 05:59:59.999,75279192.9499082,45731.0,801.61658,35449532.6682136,0.0
1705,2021-09-24 06:00:00,44261.63,44280.78,43889.64,44210.52,2079.6877,2021-09-24 06:59:59.999,91653731.7494121,52406.0,997.36022,43958514.6233222,0.0
1706,2021-09-24 07:00:00,44210.52,44449.46,44100.02,44118.14,1635.82631,2021-09-24 07:59:59.999,72470709.2920531,40224.0,761.18594,33733519.6153029,0.0
1707,2021-09-24 08:00:00,44118.14,45200.0,44113.48,44818.46,4666.485312,2021-09-24 08:59:59.999,208902389.50930542,96886.0,2556.808672,114471931.63847972,0.0
1708,2021-09-24 09:00:00,44818.46,45075.0,44412.0,44517.29,2680.28768,2021-09-24 09:59:59.999,120229513.145677,50807.0,1228.49071,55103045.4885213,0.0
1709,2021-09-24 10:00:00,44517.28,44528.95,42331.24,42350.81,13215.49351,2021-09-24 10:59:59.999,570593826.2994545,245112.0,6865.60311,296363551.2420461,0.0
1710,2021-09-24 11:00:00,42350.81,42694.98,41927.22,42142.54,6810.27215,2021-09-24 11:59:59.999,288114633.4420066,151419.0,3535.92573,149644209.4626165,0.0
1711,2021-09-24 12:00:00,42142.55,42299.0,40675.0,41527.5,10394.32534,2021-09-24 12:59:59.999,430556315.68595,219324.0,5063.44563,209799244.4724326,0.0
1712,2021-09-24 13:00:00,41527.5,41628.7,40976.86,41182.76,4851.84789,2021-09-24 13:59:59.999,200434347.9782284,89781.0,2125.73662,87834490.2884076,0.0
1713,2021-09-24 14:00:00,41182.76,42000.0,40843.82,41830.86,6174.48473,2021-09-24 14:59:59.999,255933642.9269069,106844.0,2972.74266,123242279.7851782,0.0
1714,2021-09-24 15:00:00,41830.86,42679.93,41761.09,42448.12,6562.07666,2021-09-24 15:59:59.999,277658288.1034242,107739.0,3492.90485,147854951.8854778,0.0
1715,2021-09-24 16:00:00,42448.11,42478.49,41617.3,41944.01,3051.09705,2021-09-24 16:59:59.999,128264049.5759102,67084.0,1509.31371,63458403.6676468,0.0
1716,2021-09-24 17:00:00,41944.0,42370.01,41833.91,42188.51,2141.50967,2021-09-24 17:59:59.999,90158070.4261977,56707.0,1098.19129,46236106.4968342,0.0
1717,2021-09-24 18:00:00,42188.51,42188.52,41742.01,41992.56,1621.77862,2021-09-24 18:59:59.999,68038930.4834061,51675.0,751.2831,31525063.2264472,0.0
1718,2021-09-24 19:00:00,41992.55,42321.0,41927.25,42152.07,1157.46802,2021-09-24 19:59:59.999,48781053.1703742,38179.0,578.07024,24361236.4675596,0.0
1719,2021-09-24 20:00:00,42152.07,42533.47,42135.26,42371.43,1734.95117,2021-09-24 20:59:59.999,73410444.2095603,43034.0,878.84324,37183605.3870511,0.0
1720,2021-09-24 21:00:00,42371.43,42979.0,42303.78,42934.52,1975.55596,2021-09-24 21:59:59.999,84380465.2736447,52884.0,1043.41891,44570903.4859443,0.0
1721,2021-09-24 22:00:00,42934.52,43200.0,42774.29,42911.69,1868.48411,2021-09-24 22:59:59.999,80336933.7823925,49794.0,1010.74825,43462384.101769,0.0
1722,2021-09-24 23:00:00,42911.69,43093.57,42741.07,42993.13,1438.3216,2021-09-24 23:59:59.999,61697047.3886698,35906.0,693.83729,29758010.0960232,0.0
1723,2021-09-25 00:00:00,42993.13,43036.86,42477.0,42810.57,1339.36002,2021-09-25 00:59:59.999,57286714.6061658,40975.0,676.10241,28917810.0431572,0.0
1724,2021-09-25 01:00:00,42810.58,42950.0,42548.66,42727.89,1637.46591,2021-09-25 01:59:59.999,69961468.8371423,44328.0,817.98914,34947309.7249317,0.0
1725,2021-09-25 02:00:00,42727.88,42782.57,42024.54,42392.91,2099.27469,2021-09-25 02:59:59.999,88903673.8633779,46847.0,1011.78808,42838662.9977938,0.0
1726,2021-09-25 03:00:00,42392.91,42738.52,42278.4,42336.36,1086.50876,2021-09-25 03:59:59.999,46174259.7614173,31394.0,530.36839,22541165.8683045,0.0
1727,2021-09-25 04:00:00,42336.36,42781.62,42326.38,42608.11,1310.03764,2021-09-25 04:59:59.999,55792429.127503,31326.0,642.15241,27352646.1123155,0.0
1728,2021-09-25 05:00:00,42608.11,42860.94,42608.11,42693.01,956.30723,2021-09-25 05:59:59.999,40897240.8022392,28809.0,490.77242,20988549.2745788,0.0
1729,2021-09-25 06:00:00,42693.0,42842.48,42400.0,42446.13,1160.10839,2021-09-25 06:59:59.999,49394631.40406,38698.0,513.25575,21858585.1013501,0.0
1730,2021-09-25 07:00:00,42446.09,42816.74,42435.48,42744.69,793.08542,2021-09-25 07:59:59.999,33831984.552241,26413.0,412.12124,17582410.2828066,0.0
1731,2021-09-25 08:00:00,42744.7,42785.4,42206.43,42372.02,1421.88279,2021-09-25 08:59:59.999,60341377.8141755,40592.0,678.23674,28779461.6573638,0.0
1732,2021-09-25 09:00:00,42369.52,42803.4,41646.28,42642.91,4019.33239,2021-09-25 09:59:59.999,169389976.1701829,92560.0,1889.82874,79654474.656275,0.0
1733,2021-09-25 10:00:00,42642.91,42899.54,42448.09,42649.29,2253.97587,2021-09-25 10:59:59.999,96207566.9527885,58355.0,1149.45389,49062683.520048,0.0
1734,2021-09-25 11:00:00,42649.28,42966.84,42600.0,42679.58,1166.62142,2021-09-25 11:59:59.999,49926342.4424079,39020.0,582.73944,24939608.7959042,0.0
1735,2021-09-25 12:00:00,42679.58,42683.15,42234.1,42485.03,1576.96053,2021-09-25 12:59:59.999,66861138.9789459,38313.0,720.11076,30533325.7728473,0.0
1736,2021-09-25 13:00:00,42485.03,42631.79,42302.56,42344.98,1019.27538,2021-09-25 13:59:59.999,43250929.7387455,30422.0,482.0104,20451060.0257774,0.0
1737,2021-09-25 14:00:00,42344.97,42765.21,42243.6,42500.02,1960.69847,2021-09-25 14:59:59.999,83444059.9582696,41721.0,1180.70653,50240320.6166541,0.0
1738,2021-09-25 15:00:00,42500.01,42609.99,42156.33,42343.93,1699.29894,2021-09-25 15:59:59.999,71958511.1483399,47807.0,770.91556,32640526.0118883,0.0
1739,2021-09-25 16:00:00,42343.94,42765.54,42213.8,42669.96,1820.89947,2021-09-25 16:59:59.999,77473937.0476085,51346.0,977.00606,41571608.5457707,0.0
1740,2021-09-25 17:00:00,42669.97,42748.26,42348.39,42629.61,1532.16241,2021-09-25 17:59:59.999,65170198.0273089,42322.0,702.79481,29894814.3574502,0.0
1741,2021-09-25 18:00:00,42629.61,42717.08,42513.14,42597.56,1084.32036,2021-09-25 18:59:59.999,46225141.2004996,29973.0,563.86087,24041416.8225129,0.0
1742,2021-09-25 19:00:00,42597.37,42813.34,42429.58,42581.83,1192.77454,2021-09-25 19:59:59.999,50815625.5003374,34416.0,623.16983,26557366.4801766,0.0
1743,2021-09-25 20:00:00,42581.82,42774.62,42500.0,42665.95,834.71408,2021-09-25 20:59:59.999,35616160.08215,28860.0,436.91498,18643303.7784082,0.0
1744,2021-09-25 21:00:00,42665.95,42807.53,42522.11,42645.91,772.64181,2021-09-25 21:59:59.999,32957560.3624587,28831.0,364.21774,15536455.6488607,0.0
1745,2021-09-25 22:00:00,42645.9,42720.0,42375.0,42676.06,887.51142,2021-09-25 22:59:59.999,37762661.6023276,37022.0,404.17388,17197367.9828488,0.0
1746,2021-09-25 23:00:00,42676.06,42792.49,42574.34,42717.37,752.60809,2021-09-25 23:59:59.999,32143792.2262324,29762.0,342.82984,14641652.4228674,0.0
1747,2021-09-26 00:00:00,42717.37,42808.29,42579.01,42670.64,556.10588,2021-09-26 00:59:59.999,23738080.6087663,30650.0,268.312,11453194.9255414,0.0
1748,2021-09-26 01:00:00,42670.63,42735.05,42306.77,42575.68,1644.22435,2021-09-26 01:59:59.999,69878847.3956995,46996.0,723.30462,30731166.7949225,0.0
1749,2021-09-26 02:00:00,42575.67,42619.39,42117.2,42383.95,1680.28384,2021-09-26 02:59:59.999,71218132.7414393,43325.0,694.2822,29438980.8802731,0.0
1750,2021-09-26 03:00:00,42383.94,42426.72,41904.02,42062.5,1835.47761,2021-09-26 03:59:59.999,77231702.7346925,44405.0,939.06811,39504385.6129443,0.0
1751,2021-09-26 04:00:00,42062.5,42397.95,41924.2,42212.4,1121.37863,2021-09-26 04:59:59.999,47270507.4071591,34119.0,482.25401,20334282.7988564,0.0
1752,2021-09-26 05:00:00,42212.41,42252.15,41855.0,42223.06,1214.38033,2021-09-26 05:59:59.999,51074457.1982701,35265.0,531.47303,22357117.4469819,0.0
1753,2021-09-26 06:00:00,42223.05,42302.79,41968.67,42069.04,935.38774,2021-09-26 06:59:59.999,39422578.3489868,36413.0,478.44764,20163901.3620042,0.0
1754,2021-09-26 07:00:00,42069.03,42184.06,41930.7,41963.14,1095.52917,2021-09-26 07:59:59.999,46067845.9801535,30320.0,536.85762,22576534.5922698,0.0
1755,2021-09-26 08:00:00,41963.13,42060.0,40750.0,41231.34,5678.13805,2021-09-26 08:59:59.999,234564175.7969059,119349.0,2586.29285,106850049.0624511,0.0
1756,2021-09-26 09:00:00,41227.07,41691.31,41037.13,41607.53,4167.65681,2021-09-26 09:59:59.999,172490226.7673743,89340.0,2180.57133,90252372.7989546,0.0
1757,2021-09-26 10:00:00,41607.53,43746.9,41500.68,43251.33,7240.36882,2021-09-26 10:59:59.999,309048649.7153076,156452.0,3803.87333,162313955.2123907,0.0
1758,2021-09-26 11:00:00,43251.33,43489.0,42832.36,43003.37,3214.41047,2021-09-26 11:59:59.999,138688008.5034004,81464.0,1611.06939,69513282.0260803,0.0
1759,2021-09-26 12:00:00,43003.37,43322.02,42998.81,43063.57,1573.97506,2021-09-26 12:59:59.999,67864959.2587634,47674.0,827.15799,35667372.0695465,0.0
1760,2021-09-26 13:00:00,43063.57,43467.22,43063.57,43262.2,2095.71782,2021-09-26 13:59:59.999,90741028.8172258,61211.0,1065.52934,46133692.8550866,0.0
1761,2021-09-26 14:00:00,43262.21,43350.0,43116.57,43217.41,1150.74855,2021-09-26 14:59:59.999,49753522.4357381,38535.0,568.85569,24593852.7279413,0.0
1762,2021-09-26 15:00:00,43217.41,43399.99,43091.34,43318.36,1552.8946,2021-09-26 15:59:59.999,67151765.0522592,43630.0,828.93752,35849578.0730228,0.0
1763,2021-09-26 16:00:00,43318.37,43426.0,43194.19,43343.73,2037.09767,2021-09-26 16:59:59.999,88251592.7487176,64448.0,1018.01317,44103410.439014,0.0
1764,2021-09-26 17:00:00,43343.73,43543.99,43136.36,43214.15,1577.02873,2021-09-26 17:59:59.999,68314697.5845839,54148.0,735.28997,31850894.3390398,0.0
1765,2021-09-26 18:00:00,43220.32,43300.57,43078.33,43145.0,2126.38356,2021-09-26 18:59:59.999,91844457.1055561,78099.0,1044.33421,45107788.9231067,0.0
1766,2021-09-26 19:00:00,43145.0,43284.0,43136.64,43190.81,564.51304,2021-09-26 19:59:59.999,24397019.6495818,24403.0,285.89006,12355325.5136204,0.0
1767,2021-09-26 20:00:00,43190.82,43433.99,43124.26,43252.54,793.46426,2021-09-26 20:59:59.999,34330124.1350725,36534.0,411.18167,17792035.2843846,0.0
1768,2021-09-26 21:00:00,43255.32,43699.0,43255.32,43640.1,1555.40901,2021-09-26 21:59:59.999,67685465.5675064,51198.0,889.00588,38682797.9607465,0.0
1769,2021-09-26 22:00:00,43640.11,43692.0,43356.51,43563.89,726.91962,2021-09-26 22:59:59.999,31610229.2572561,35878.0,362.84371,15778783.2734784,0.0
1770,2021-09-26 23:00:00,43563.9,43950.0,42785.25,42894.49,2138.01453,2021-09-26 23:59:59.999,92854196.8394958,63814.0,1001.17675,43526431.4800687,0.0
1771,2021-09-27 00:00:00,42894.5,43253.77,42673.67,43160.9,2160.59538,2021-09-27 00:59:59.999,92902888.2386308,57125.0,1157.03438,49747800.6014006,0.0
1772,2021-09-27 01:00:00,43160.9,43968.0,42933.0,43872.24,2273.27497,2021-09-27 01:59:59.999,98603866.2803722,56960.0,1221.99868,53026198.9361,0.0
1773,2021-09-27 02:00:00,43872.24,44303.5,43711.0,44271.66,2518.46232,2021-09-27 02:59:59.999,110926766.2688021,59954.0,1355.42474,59704344.3442811,0.0
1774,2021-09-27 03:00:00,44273.4,44350.0,43961.99,44174.13,1721.08863,2021-09-27 03:59:59.999,75947488.345677,39563.0,825.22339,36417420.139512,0.0
1775,2021-09-27 04:00:00,44174.13,44235.49,43843.12,44038.75,1118.66945,2021-09-27 04:59:59.999,49291405.9311708,29723.0,549.51057,24213579.8278442,0.0
1776,2021-09-27 05:00:00,44038.74,44081.49,43900.36,44013.08,935.57468,2021-09-27 05:59:59.999,41158030.3653137,26465.0,456.32055,20075231.9731775,0.0
1777,2021-09-27 06:00:00,44013.08,44250.0,43972.18,44085.89,1184.57927,2021-09-27 06:59:59.999,52229687.8056083,28727.0,695.68314,30676613.4636727,0.0
1778,2021-09-27 07:00:00,44085.89,44215.55,43678.58,43728.35,1438.86631,2021-09-27 07:59:59.999,63317657.4977726,36472.0,646.09015,28436248.4013244,0.0
1779,2021-09-27 08:00:00,43728.35,43932.97,43662.0,43688.03,1483.52341,2021-09-27 08:59:59.999,64946020.1531245,36030.0,689.64387,30191655.755607,0.0
1780,2021-09-27 09:00:00,43685.34,43892.32,43662.0,43836.2,1406.32072,2021-09-27 09:59:59.999,61594806.3882684,33106.0,695.76978,30474426.5060664,0.0
1781,2021-09-27 10:00:00,43836.21,44129.28,43367.57,43556.97,2359.36117,2021-09-27 10:59:59.999,103192048.5661715,54441.0,1136.11797,49712029.9372655,0.0
1782,2021-09-27 11:00:00,43556.97,43958.0,43510.1,43772.19,1387.3551,2021-09-27 11:59:59.999,60746113.387313,35870.0,718.0117,31439765.9620273,0.0
1783,2021-09-27 12:00:00,43772.19,43863.85,43550.0,43747.69,1159.52402,2021-09-27 12:59:59.999,50658496.7035355,30718.0,543.4139,23741024.9432408,0.0
1784,2021-09-27 13:00:00,43747.68,43831.22,43260.75,43544.33,1958.59412,2021-09-27 13:59:59.999,85221706.2929102,47632.0,954.48689,41533506.9051238,0.0
1785,2021-09-27 14:00:00,43544.33,43668.89,43320.59,43508.48,1249.72905,2021-09-27 14:59:59.999,54386554.0651379,40066.0,609.70754,26536063.178313,0.0
1786,2021-09-27 15:00:00,43508.48,44089.75,43083.74,43192.38,2722.6678,2021-09-27 15:59:59.999,118301408.0732059,74193.0,1400.91816,60895864.6115115,0.0
1787,2021-09-27 16:00:00,43192.39,43336.22,43045.53,43293.26,2166.30867,2021-09-27 16:59:59.999,93518513.727382,49669.0,940.9187,40614599.8910143,0.0
1788,2021-09-27 17:00:00,43293.27,43416.42,42850.0,43066.16,2579.55166,2021-09-27 17:59:59.999,111338616.5389105,57398.0,1096.80312,47341648.9018915,0.0
1789,2021-09-27 18:00:00,43066.16,43240.01,42923.52,43049.47,1279.17238,2021-09-27 18:59:59.999,55106128.7780107,34939.0,609.29258,26247890.3578757,0.0
1790,2021-09-27 19:00:00,43049.46,43213.32,42940.01,43033.61,1087.25516,2021-09-27 19:59:59.999,46817582.282686,36155.0,513.54582,22113672.079302,0.0
1791,2021-09-27 20:00:00,43033.61,43193.93,42947.73,43011.82,1096.77028,2021-09-27 20:59:59.999,47252210.0797632,32348.0,491.58426,21179822.0620878,0.0
1792,2021-09-27 21:00:00,43011.82,43013.99,42564.32,42675.71,1865.8942,2021-09-27 21:59:59.999,79854292.244409,43216.0,876.25054,37504859.0625826,0.0
1793,2021-09-27 22:00:00,42675.7,43160.86,42578.56,43069.98,946.20369,2021-09-27 22:59:59.999,40563545.1627763,31803.0,445.92266,19115971.5624245,0.0
1794,2021-09-27 23:00:00,43070.3,43400.0,42983.61,43163.66,1147.60678,2021-09-27 23:59:59.999,49537976.3304618,29618.0,565.61309,24421105.9079229,0.0
1795,2021-09-28 00:00:00,43163.67,43234.16,42098.0,42147.35,2690.48999,2021-09-28 00:59:59.999,114401378.5346412,56421.0,1269.60166,53972437.6805396,0.0
1796,2021-09-28 01:00:00,42147.35,42434.54,41942.0,42333.0,2023.22425,2021-09-28 01:59:59.999,85394284.6236412,46116.0,881.75449,37223909.0634627,0.0
1797,2021-09-28 02:00:00,42333.0,42548.69,42078.63,42459.91,1477.87161,2021-09-28 02:59:59.999,62557231.9065953,32650.0,724.63486,30681142.0130245,0.0
1798,2021-09-28 03:00:00,42459.92,42670.17,42242.93,42433.06,1448.1181,2021-09-28 03:59:59.999,61506293.0203237,30506.0,753.83119,32016885.6996745,0.0
1799,2021-09-28 04:00:00,42433.05,42703.65,42375.55,42558.4,1186.21322,2021-09-28 04:59:59.999,50423020.1578801,35442.0,603.1055,25640131.2127176,0.0
1800,2021-09-28 05:00:00,42558.41,42787.38,42505.0,42635.84,1021.17646,2021-09-28 05:59:59.999,43563118.9724555,32950.0,476.90427,20346719.6309992,0.0
1801,2021-09-28 06:00:00,42634.84,42722.3,42347.2,42413.06,1495.18951,2021-09-28 06:59:59.999,63517312.6866833,37236.0,595.11511,25286024.367832,0.0
1802,2021-09-28 07:00:00,42413.07,42490.95,41855.99,42214.35,1739.57856,2021-09-28 07:59:59.999,73361132.2203928,40094.0,792.6901,33442862.3834282,0.0
1803,2021-09-28 08:00:00,42214.35,42303.34,41650.0,41775.25,2331.77306,2021-09-28 08:59:59.999,97669782.6736018,50240.0,1131.42421,47383632.5280436,0.0
1804,2021-09-28 09:00:00,41777.79,42081.74,41514.12,41844.31,3176.93356,2021-09-28 09:59:59.999,132759579.9623638,65172.0,1507.69344,63009574.1492374,0.0
1805,2021-09-28 10:00:00,41844.32,42140.0,41656.0,41891.99,1859.57225,2021-09-28 10:59:59.999,77987862.2176417,41756.0,936.9645,39297126.5439033,0.0
1806,2021-09-28 11:00:00,41891.99,41947.49,41620.35,41820.67,1459.9939,2021-09-28 11:59:59.999,60986456.2772585,35143.0,690.21833,28831365.4240129,0.0
1807,2021-09-28 12:00:00,41820.67,42174.26,41716.56,42101.49,1893.60441,2021-09-28 12:59:59.999,79476342.5773342,37580.0,969.31378,40681227.1386941,0.0
1808,2021-09-28 13:00:00,42105.61,42132.35,41754.0,41827.41,1368.09469,2021-09-28 13:59:59.999,57432869.366512,37730.0,555.44389,23316736.425786,0.0
1809,2021-09-28 14:00:00,41830.96,42593.69,41792.0,41999.96,3776.34164,2021-09-28 14:59:59.999,159288436.8545712,86164.0,1853.66847,78188977.7116784,0.0
1810,2021-09-28 15:00:00,41999.95,41999.95,41278.49,41543.63,3880.28631,2021-09-28 15:59:59.999,161266576.1844478,88958.0,1876.2672,77976882.1364336,0.0
1811,2021-09-28 16:00:00,41543.63,41678.98,41317.0,41447.18,1846.12833,2021-09-28 16:59:59.999,76607984.80875,46140.0,963.83261,39998621.6931586,0.0
1812,2021-09-28 17:00:00,41447.18,41644.32,41137.77,41262.0,1789.4929,2021-09-28 17:59:59.999,74090562.8769123,44276.0,856.40919,35469103.03901,0.0
1813,2021-09-28 18:00:00,41262.0,41458.42,41115.0,41404.41,1695.03513,2021-09-28 18:59:59.999,69976136.9089414,43357.0,804.04438,33194213.8928195,0.0
1814,2021-09-28 19:00:00,41404.96,41750.0,41270.5,41578.38,1548.59208,2021-09-28 19:59:59.999,64320566.8694113,39697.0,800.14822,33227209.3800247,0.0
1815,2021-09-28 20:00:00,41578.38,41763.97,41380.74,41601.99,1211.85239,2021-09-28 20:59:59.999,50418227.8538014,34074.0,547.37731,22775748.2272223,0.0
1816,2021-09-28 21:00:00,41601.8,42017.33,41574.07,41770.75,1492.57336,2021-09-28 21:59:59.999,62398804.91564,38347.0,759.63231,31754306.2695289,0.0
1817,2021-09-28 22:00:00,41770.75,41992.99,41762.37,41851.86,702.61768,2021-09-28 22:59:59.999,29412559.1437161,25034.0,339.95632,14231164.9543518,0.0
1818,2021-09-28 23:00:00,41851.86,41864.19,41556.96,41574.51,871.2584,2021-09-28 23:59:59.999,36344583.782951,25341.0,403.04155,16813530.8352528,0.0
1819,2021-09-29 00:00:00,41574.51,41691.85,40888.0,41026.54,2076.7406,2021-09-29 00:59:59.999,85545660.9770318,51386.0,886.61907,36519777.4921489,0.0
1820,2021-09-29 01:00:00,41025.01,41760.0,40753.88,41596.2,2974.71787,2021-09-29 01:59:59.999,122605143.8548574,66947.0,1504.87473,62047777.4868788,0.0
1821,2021-09-29 02:00:00,41596.21,41850.3,41334.0,41551.15,1498.89243,2021-09-29 02:59:59.999,62364359.5741342,33663.0,688.93158,28662931.6645936,0.0
1822,2021-09-29 03:00:00,41551.15,41897.98,41544.37,41701.8,1333.30085,2021-09-29 03:59:59.999,55655633.8785015,30139.0,657.19844,27431425.1822587,0.0
1823,2021-09-29 04:00:00,41701.81,42274.76,41620.0,42199.99,1739.26848,2021-09-29 04:59:59.999,72908699.9277791,38861.0,892.44634,37430368.0700732,0.0
1824,2021-09-29 05:00:00,42199.99,42476.26,42136.99,42245.8,1725.1405,2021-09-29 05:59:59.999,73009016.2556117,39439.0,906.4854,38364307.3165839,0.0
1825,2021-09-29 06:00:00,42245.79,42300.38,42000.0,42300.38,1069.90024,2021-09-29 06:59:59.999,45086529.2202795,28205.0,562.50455,23706441.6028066,0.0
1826,2021-09-29 07:00:00,42300.37,42456.39,42129.62,42450.25,1075.21816,2021-09-29 07:59:59.999,45425306.1383482,27801.0,528.9425,22347356.8649969,0.0
1827,2021-09-29 10:00:00,42442.0,42442.02,42000.0,42252.57,1181.42556,2021-09-29 10:59:59.999,49874154.1721964,38702.0,563.33611,23782182.7409473,0.0
1828,2021-09-29 11:00:00,42252.57,42500.0,42129.63,42431.93,1558.96585,2021-09-29 11:59:59.999,66052247.6123054,47513.0,810.11085,34329221.3409093,0.0
1829,2021-09-29 12:00:00,42431.93,42458.79,42228.1,42399.98,1279.33086,2021-09-29 12:59:59.999,54165260.9735496,32402.0,632.51515,26779642.3834565,0.0
1830,2021-09-29 13:00:00,42399.98,42590.0,41856.21,42050.31,2248.58478,2021-09-29 13:59:59.999,94945965.393887,53590.0,1020.12106,43072524.6338323,0.0
1831,2021-09-29 14:00:00,42050.31,42190.0,41900.0,42144.48,1813.01897,2021-09-29 14:59:59.999,76244893.2102974,42848.0,916.76295,38558400.9274425,0.0
1832,2021-09-29 15:00:00,42144.47,42263.94,42041.7,42219.12,1252.97882,2021-09-29 15:59:59.999,52835714.1820512,37772.0,571.89282,24116479.0187161,0.0
1833,2021-09-29 16:00:00,42219.12,42249.99,41619.99,41698.98,2110.32291,2021-09-29 16:59:59.999,88450383.7269911,59973.0,883.13745,37009079.1941707,0.0
1834,2021-09-29 17:00:00,41698.97,41824.01,41416.71,41497.31,1909.07145,2021-09-29 17:59:59.999,79379461.3288281,51913.0,941.75689,39158807.0196748,0.0
1835,2021-09-29 18:00:00,41497.31,41582.28,41200.01,41219.72,1255.96865,2021-09-29 18:59:59.999,52039315.8291793,38587.0,604.18518,25038293.9871217,0.0
1836,2021-09-29 19:00:00,41219.72,41499.99,41052.4,41306.78,1691.00881,2021-09-29 19:59:59.999,69792443.0631524,56674.0,841.2803,34724978.5054735,0.0
1837,2021-09-29 20:00:00,41306.78,41509.5,41151.04,41207.86,1051.47418,2021-09-29 20:59:59.999,43423051.6824403,31489.0,524.53513,21661665.0450888,0.0
1838,2021-09-29 21:00:00,41207.87,41278.96,40900.0,41128.88,1885.35329,2021-09-29 21:59:59.999,77411704.4231855,47400.0,851.19463,34957267.6023347,0.0
1839,2021-09-29 22:00:00,41128.88,41300.0,40956.06,41236.0,953.3713,2021-09-29 22:59:59.999,39234082.1541266,29263.0,513.42865,21129977.921512,0.0
1840,2021-09-29 23:00:00,41236.0,41465.0,41071.29,41360.36,1088.02375,2021-09-29 23:59:59.999,44907878.1836805,25375.0,509.04718,21013352.0806221,0.0
1841,2021-09-30 00:00:00,41360.36,41580.67,41296.3,41524.28,816.19716,2021-09-30 00:59:59.999,33814231.2709939,26353.0,413.73871,17143862.1975646,0.0
1842,2021-09-30 01:00:00,41524.29,42420.37,41410.17,42329.41,2272.04021,2021-09-30 01:59:59.999,95288018.4967777,53350.0,1216.23584,51022005.7282144,0.0
1843,2021-09-30 02:00:00,42328.2,43196.96,42250.99,42965.41,3502.7535,2021-09-30 02:59:59.999,149974439.6576531,78032.0,1868.37093,79984511.0361491,0.0
1844,2021-09-30 03:00:00,42965.41,43424.19,42910.1,43407.83,2265.12625,2021-09-30 03:59:59.999,97638589.7467555,45291.0,1156.46093,49862442.7664768,0.0
1845,2021-09-30 04:00:00,43407.83,43729.68,43135.09,43591.23,2660.90655,2021-09-30 04:59:59.999,115449718.8766274,62378.0,1338.61351,58097676.754948,0.0
1846,2021-09-30 05:00:00,43591.24,43830.0,43432.82,43506.61,1898.01313,2021-09-30 05:59:59.999,82777499.9283627,53837.0,887.15396,38692277.4885765,0.0
1847,2021-09-30 06:00:00,43506.65,43705.44,43438.72,43516.52,1236.96184,2021-09-30 06:59:59.999,53886243.7603162,36944.0,578.42111,25197582.1954136,0.0
1848,2021-09-30 07:00:00,43516.51,43680.0,43362.51,43371.92,1259.8377,2021-09-30 07:59:59.999,54873825.3653846,35030.0,582.01402,25352190.2984752,0.0
1849,2021-09-30 08:00:00,43371.92,43449.99,43217.16,43286.88,1501.84278,2021-09-30 08:59:59.999,65095375.6495511,46976.0,686.45902,29753147.6783163,0.0
1850,2021-09-30 09:00:00,43286.88,43446.77,42784.83,43062.03,3064.07448,2021-09-30 09:59:59.999,131985418.7789475,57765.0,1437.68878,61957247.5947461,0.0
1851,2021-09-30 10:00:00,43062.02,43307.85,42975.36,43147.37,1481.58133,2021-09-30 10:59:59.999,63917986.8908072,33032.0,763.52019,32938506.0994992,0.0
