,OpenTime,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_volume,CloseTime,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAv,ETH-TBQAv,ETH-ignore
1991,2021-10-06 06:00:00,3473.55,3496.25,3456.02,3491.89,16350.8542,2021-10-06 06:59:59.999,56815953.579765,33654.0,8274.9965,28758898.00567,0.0
1992,2021-10-06 07:00:00,3491.97,3501.09,3486.05,3489.66,10879.2971,2021-10-06 07:59:59.999,37993664.99261,23792.0,5875.6288,20519661.637174,0.0
1993,2021-10-06 08:00:00,3489.67,3489.72,3439.91,3456.12,18863.5844,2021-10-06 08:59:59.999,65293384.777724,46593.0,8380.8816,29009096.934435,0.0
1994,2021-10-06 09:00:00,3456.13,3459.34,3354.63,3379.16,44867.0107,2021-10-06 09:59:59.999,152436322.220335,110278.0,19214.1176,65279711.270748,0.0
1995,2021-10-06 10:00:00,3379.16,3383.26,3342.0,3363.19,26918.6914,2021-10-06 10:59:59.999,90549948.899919,55426.0,11942.7155,40181368.708458,0.0
1996,2021-10-06 11:00:00,3363.19,3392.08,3352.1,3375.9,25514.6036,2021-10-06 11:59:59.999,86121820.784285,50574.0,12853.1693,43388885.777488,0.0
1997,2021-10-06 12:00:00,3375.69,3409.05,3362.65,3381.22,18350.8296,2021-10-06 12:59:59.999,62219293.541438,36239.0,8969.5839,30425292.081152,0.0
1998,2021-10-06 13:00:00,3381.22,3459.76,3372.59,3456.21,36698.5218,2021-10-06 13:59:59.999,125834340.299171,63452.0,20327.212,69689837.332882,0.0
1999,2021-10-06 14:00:00,3456.25,3628.59,3443.01,3580.44,125733.315,2021-10-06 14:59:59.999,446660056.054494,347891.0,65883.574,234046460.162469,0.0
2000,2021-10-06 15:00:00,3580.43,3599.99,3547.02,3598.71,36633.2538,2021-10-06 15:59:59.999,130910706.540543,86284.0,20259.2915,72409744.738011,0.0
2001,2021-10-06 16:00:00,3598.71,3632.11,3586.22,3613.01,39976.9657,2021-10-06 16:59:59.999,144323921.957675,98080.0,20475.2728,73927653.334027,0.0
2002,2021-10-06 17:00:00,3613.01,3622.92,3571.98,3597.55,32457.8458,2021-10-06 17:59:59.999,116591429.030016,66636.0,15649.046,56221965.068976,0.0
2003,2021-10-06 18:00:00,3597.81,3599.65,3560.0,3577.45,22185.956,2021-10-06 18:59:59.999,79338726.615513,42235.0,10699.9457,38254713.913995,0.0
2004,2021-10-06 19:00:00,3577.46,3609.81,3577.46,3582.8,14665.9065,2021-10-06 19:59:59.999,52695972.478309,35637.0,6570.9115,23610367.024349,0.0
2005,2021-10-06 20:00:00,3582.97,3597.55,3570.0,3587.58,12139.062,2021-10-06 20:59:59.999,43487852.220282,29031.0,5923.4429,21219571.751121,0.0
2006,2021-10-06 21:00:00,3587.59,3599.78,3552.37,3560.75,16602.2097,2021-10-06 21:59:59.999,59473484.708887,39695.0,8208.3942,29411796.751248,0.0
2007,2021-10-06 22:00:00,3560.75,3591.28,3547.56,3585.36,16067.795,2021-10-06 22:59:59.999,57354686.673917,37612.0,8884.7338,31728197.412432,0.0
2008,2021-10-06 23:00:00,3585.36,3599.78,3571.36,3588.61,16259.4667,2021-10-06 23:59:59.999,58299646.476315,32830.0,9086.0583,32584952.470252,0.0
2009,2021-10-07 00:00:00,3588.29,3609.25,3572.37,3574.89,17800.1391,2021-10-07 00:59:59.999,63920450.258401,38797.0,9265.1648,33275315.810219,0.0
2010,2021-10-07 01:00:00,3574.88,3575.58,3523.67,3539.01,23398.5391,2021-10-07 01:59:59.999,83027231.960703,64543.0,11302.519,40108975.933039,0.0
2011,2021-10-07 02:00:00,3539.57,3550.8,3470.8,3516.75,30970.3729,2021-10-07 02:59:59.999,108675588.658721,86207.0,14188.7836,49809589.393138,0.0
2012,2021-10-07 03:00:00,3516.75,3559.06,3512.35,3532.32,16090.1349,2021-10-07 03:59:59.999,56901505.26788,42204.0,9023.3907,31907356.282195,0.0
2013,2021-10-07 04:00:00,3532.33,3542.39,3509.83,3519.54,11339.3733,2021-10-07 04:59:59.999,39972811.122106,28552.0,5651.8543,19922901.23852,0.0
2014,2021-10-07 05:00:00,3519.54,3555.85,3515.19,3541.38,12579.45,2021-10-07 05:59:59.999,44497675.132087,26414.0,6291.3467,22251362.2505,0.0
2015,2021-10-07 06:00:00,3541.39,3545.0,3513.58,3539.3,14102.7661,2021-10-07 06:59:59.999,49768623.936502,28133.0,6442.8879,22736069.732922,0.0
2016,2021-10-07 07:00:00,3539.31,3553.46,3520.0,3530.54,13998.9478,2021-10-07 07:59:59.999,49520024.689489,26982.0,7503.6694,26546908.967938,0.0
2017,2021-10-07 08:00:00,3530.54,3613.77,3504.15,3611.4,33805.6342,2021-10-07 08:59:59.999,120232742.855403,91162.0,18278.3702,65037629.141437,0.0
2018,2021-10-07 09:00:00,3611.4,3614.69,3576.0,3588.82,24958.9995,2021-10-07 09:59:59.999,89766309.332471,55175.0,12652.4215,45501417.877906,0.0
2019,2021-10-07 10:00:00,3588.82,3591.13,3534.19,3566.11,24361.1583,2021-10-07 10:59:59.999,86795163.574275,61998.0,11324.0188,40349300.924279,0.0
2020,2021-10-07 11:00:00,3566.07,3574.98,3541.0,3550.99,15910.3933,2021-10-07 11:59:59.999,56584628.81626,30265.0,7420.8155,26389663.041761,0.0
2021,2021-10-07 12:00:00,3550.99,3584.38,3550.52,3575.86,16296.16,2021-10-07 12:59:59.999,58143008.134494,31849.0,8680.0621,30969827.15763,0.0
2022,2021-10-07 13:00:00,3575.85,3588.36,3537.08,3567.09,18608.4323,2021-10-07 13:59:59.999,66345872.327615,44814.0,9229.238,32903064.160793,0.0
2023,2021-10-07 14:00:00,3567.36,3642.29,3553.06,3630.06,36947.8947,2021-10-07 14:59:59.999,133453910.678976,121270.0,18453.6918,66655674.378057,0.0
2024,2021-10-07 15:00:00,3630.06,3635.4,3520.0,3561.88,46920.8578,2021-10-07 15:59:59.999,167886723.276,117929.0,21384.8142,76517672.736488,0.0
2025,2021-10-07 16:00:00,3561.88,3602.0,3553.0,3584.99,20245.944,2021-10-07 16:59:59.999,72490361.06211,43425.0,9914.7311,35499109.078002,0.0
2026,2021-10-07 17:00:00,3584.8,3606.6,3555.78,3596.18,19970.3859,2021-10-07 17:59:59.999,71576125.109499,41740.0,10158.779,36418212.880875,0.0
2027,2021-10-07 18:00:00,3596.17,3625.1,3591.0,3609.57,19806.6787,2021-10-07 18:59:59.999,71481237.682052,46804.0,11224.9924,40513448.496845,0.0
2028,2021-10-07 19:00:00,3609.77,3617.5,3583.09,3591.68,13279.2849,2021-10-07 19:59:59.999,47824081.688701,32774.0,6650.3544,23956881.378033,0.0
2029,2021-10-07 20:00:00,3591.68,3614.99,3591.68,3606.18,8606.9531,2021-10-07 20:59:59.999,31035229.345239,22926.0,4128.6222,14886527.914383,0.0
2030,2021-10-07 21:00:00,3605.98,3635.0,3603.41,3623.51,12190.446,2021-10-07 21:59:59.999,44141930.488625,38482.0,6461.4917,23401305.39668,0.0
2031,2021-10-07 22:00:00,3623.52,3653.98,3616.08,3634.51,16953.7441,2021-10-07 22:59:59.999,61702098.675376,75225.0,9961.7525,36260997.960497,0.0
2032,2021-10-07 23:00:00,3634.51,3639.95,3590.02,3605.9,18327.6924,2021-10-07 23:59:59.999,66166280.011992,53279.0,9085.9492,32800862.646305,0.0
2033,2021-10-08 00:00:00,3605.86,3607.55,3561.0,3587.47,16432.1158,2021-10-08 00:59:59.999,58917420.449514,40351.0,7680.4747,27539075.333682,0.0
2034,2021-10-08 01:00:00,3587.47,3613.1,3574.49,3604.01,12480.9429,2021-10-08 01:59:59.999,44930872.569367,31395.0,7082.7057,25502325.145357,0.0
2035,2021-10-08 02:00:00,3604.0,3615.98,3588.77,3608.5,10956.5439,2021-10-08 02:59:59.999,39489565.467587,35918.0,5041.585,18170944.882599,0.0
2036,2021-10-08 03:00:00,3608.5,3618.02,3563.92,3568.7,16271.9343,2021-10-08 03:59:59.999,58317756.683448,37355.0,7147.5699,25611439.83395,0.0
2037,2021-10-08 04:00:00,3568.7,3575.29,3551.51,3574.31,12187.5899,2021-10-08 04:59:59.999,43441232.687777,41902.0,5844.6745,20832870.386298,0.0
2038,2021-10-08 05:00:00,3574.3,3580.7,3564.19,3573.84,8043.1242,2021-10-08 05:59:59.999,28744430.393154,25404.0,3743.1498,13378017.178314,0.0
2039,2021-10-08 06:00:00,3573.85,3583.76,3547.09,3583.75,12342.5288,2021-10-08 06:59:59.999,44001882.281784,43344.0,6182.4988,22049463.722379,0.0
2040,2021-10-08 07:00:00,3583.76,3592.0,3568.9,3580.79,9823.7238,2021-10-08 07:59:59.999,35152787.734814,22973.0,4516.2193,16161084.862047,0.0
2041,2021-10-08 08:00:00,3580.79,3613.39,3572.71,3602.7,20844.0211,2021-10-08 08:59:59.999,74933266.463479,36407.0,11930.6725,42893423.065619,0.0
2042,2021-10-08 09:00:00,3602.45,3695.0,3598.0,3662.23,42764.5222,2021-10-08 09:59:59.999,155687826.944483,158800.0,24926.1634,90818670.950539,0.0
2043,2021-10-08 10:00:00,3662.22,3670.25,3608.68,3626.18,24707.3806,2021-10-08 10:59:59.999,89935505.396755,71153.0,11615.7031,42285606.163075,0.0
2044,2021-10-08 11:00:00,3626.17,3641.66,3615.08,3626.99,13932.1706,2021-10-08 11:59:59.999,50542581.803463,34067.0,7206.4279,26142595.700549,0.0
2045,2021-10-08 12:00:00,3626.98,3645.39,3609.53,3610.82,17871.1833,2021-10-08 12:59:59.999,64840528.263059,36974.0,8261.0354,29979499.201273,0.0
2046,2021-10-08 13:00:00,3610.82,3620.97,3580.1,3601.15,26256.4555,2021-10-08 13:59:59.999,94551515.390241,64462.0,12464.7858,44890162.489316,0.0
2047,2021-10-08 14:00:00,3601.15,3618.24,3580.0,3596.65,19788.9195,2021-10-08 14:59:59.999,71206647.286873,48082.0,9040.2891,32534151.761701,0.0
2048,2021-10-08 15:00:00,3596.65,3659.77,3592.69,3648.84,25469.2699,2021-10-08 15:59:59.999,92438448.914484,49616.0,13532.6946,49128261.073821,0.0
2049,2021-10-08 16:00:00,3648.85,3653.28,3597.21,3620.96,19387.8393,2021-10-08 16:59:59.999,70297097.651425,53781.0,9178.501,33295035.813883,0.0
2050,2021-10-08 17:00:00,3620.95,3646.86,3605.26,3629.75,20537.8203,2021-10-08 17:59:59.999,74473232.006538,33498.0,10448.2343,37891023.422751,0.0
2051,2021-10-08 18:00:00,3629.7,3641.49,3610.0,3625.13,12180.8682,2021-10-08 18:59:59.999,44121538.315753,24955.0,5811.4694,21052469.784303,0.0
2052,2021-10-08 19:00:00,3625.13,3643.33,3620.9,3624.22,8706.1145,2021-10-08 19:59:59.999,31622342.238716,22228.0,4436.1115,16112832.091045,0.0
2053,2021-10-08 20:00:00,3624.22,3634.41,3605.06,3625.25,8803.2792,2021-10-08 20:59:59.999,31873586.085756,28252.0,4349.8891,15752212.419027,0.0
2054,2021-10-08 21:00:00,3625.25,3629.35,3532.0,3555.62,25291.8497,2021-10-08 21:59:59.999,90403765.726666,74620.0,10701.0282,38256710.334026,0.0
2055,2021-10-08 22:00:00,3555.61,3579.94,3548.85,3574.0,12057.5869,2021-10-08 22:59:59.999,43003709.989439,45076.0,5467.4154,19495824.946162,0.0
2056,2021-10-08 23:00:00,3574.0,3593.41,3564.39,3575.92,9748.0016,2021-10-08 23:59:59.999,34882636.73155,32473.0,4661.8122,16683968.797734,0.0
2057,2021-10-09 00:00:00,3575.93,3576.25,3547.51,3563.13,13143.4735,2021-10-09 00:59:59.999,46821114.261672,32057.0,5905.8814,21039747.931148,0.0
2058,2021-10-09 01:00:00,3563.13,3584.98,3538.07,3582.79,14888.6859,2021-10-09 01:59:59.999,53053063.025198,34502.0,6996.0376,24934952.357893,0.0
2059,2021-10-09 02:00:00,3582.79,3589.8,3552.67,3558.44,8804.6622,2021-10-09 02:59:59.999,31411497.141046,24246.0,3638.5,12979536.47087,0.0
2060,2021-10-09 03:00:00,3559.01,3575.64,3543.85,3574.95,9566.6574,2021-10-09 03:59:59.999,34044298.113119,29386.0,4705.7205,16747845.622854,0.0
2061,2021-10-09 04:00:00,3574.95,3588.99,3563.39,3579.48,8746.668,2021-10-09 04:59:59.999,31294698.612963,21951.0,4582.7651,16397543.238177,0.0
2062,2021-10-09 05:00:00,3579.48,3588.66,3569.19,3587.25,7487.9105,2021-10-09 05:59:59.999,26807828.540263,20550.0,4112.2962,14724250.220216,0.0
2063,2021-10-09 06:00:00,3587.25,3589.0,3571.81,3586.1,9148.0754,2021-10-09 06:59:59.999,32737471.394848,21947.0,4853.663,17370176.887582,0.0
2064,2021-10-09 07:00:00,3586.09,3624.25,3585.7,3601.47,16577.2029,2021-10-09 07:59:59.999,59795851.168638,41001.0,8343.7647,30092964.130201,0.0
2065,2021-10-09 08:00:00,3601.47,3611.79,3590.0,3606.3,7553.2639,2021-10-09 08:59:59.999,27202575.414223,22003.0,4214.6022,15178346.050487,0.0
2066,2021-10-09 09:00:00,3606.31,3610.0,3568.93,3582.55,9812.9561,2021-10-09 09:59:59.999,35214463.446051,25286.0,4461.1447,16006748.170487,0.0
2067,2021-10-09 10:00:00,3582.55,3596.81,3573.48,3596.4,18017.441,2021-10-09 10:59:59.999,64548647.533651,71147.0,9626.0053,34487560.444578,0.0
2068,2021-10-09 11:00:00,3596.39,3612.29,3581.02,3611.85,19894.6857,2021-10-09 11:59:59.999,71529273.667244,66844.0,10470.921,37649984.483913,0.0
2069,2021-10-09 12:00:00,3611.86,3620.0,3591.01,3596.98,21143.6612,2021-10-09 12:59:59.999,76236039.08879,70866.0,11266.4578,40624682.434838,0.0
2070,2021-10-09 13:00:00,3596.92,3608.96,3594.2,3602.81,17853.7002,2021-10-09 13:59:59.999,64316538.774272,69861.0,8792.3023,31673630.880845,0.0
2071,2021-10-09 14:00:00,3602.8,3635.0,3602.79,3621.96,23887.766,2021-10-09 14:59:59.999,86384213.280038,76925.0,12436.7385,44977855.743011,0.0
2072,2021-10-09 15:00:00,3621.96,3628.38,3609.0,3616.1,18836.2959,2021-10-09 15:59:59.999,68161192.718768,64430.0,9263.99,33524722.139499,0.0
2073,2021-10-09 16:00:00,3616.11,3619.39,3594.12,3600.76,18058.1239,2021-10-09 16:59:59.999,65161562.044239,60186.0,9088.7313,32796775.655227,0.0
2074,2021-10-09 17:00:00,3600.75,3609.66,3575.17,3586.99,22243.0227,2021-10-09 17:59:59.999,79919121.497159,73485.0,10617.5462,38151913.312192,0.0
2075,2021-10-09 18:00:00,3586.99,3604.37,3582.02,3593.61,15959.6475,2021-10-09 18:59:59.999,57353663.201857,56786.0,8438.8566,30325969.719889,0.0
2076,2021-10-09 19:00:00,3593.62,3605.0,3581.75,3597.1,15954.3767,2021-10-09 19:59:59.999,57298212.226777,60232.0,7993.3091,28707301.02906,0.0
2077,2021-10-09 20:00:00,3597.1,3600.0,3578.34,3582.54,13319.558,2021-10-09 20:59:59.999,47821434.619303,49393.0,6560.1096,23552901.413785,0.0
2078,2021-10-09 21:00:00,3582.54,3583.01,3556.0,3579.54,18978.8319,2021-10-09 21:59:59.999,67754294.073919,59525.0,9517.2008,33979585.442057,0.0
2079,2021-10-09 22:00:00,3579.54,3591.07,3566.02,3588.65,14255.153,2021-10-09 22:59:59.999,50962109.234883,52565.0,6648.9816,23771900.955445,0.0
2080,2021-10-09 23:00:00,3588.65,3590.73,3574.1,3587.97,14168.8085,2021-10-09 23:59:59.999,50753867.769659,50402.0,6962.2097,24940223.388347,0.0
2081,2021-10-10 00:00:00,3588.03,3593.06,3570.85,3574.82,16749.5969,2021-10-10 00:59:59.999,59995106.912255,52164.0,8406.8357,30110470.621259,0.0
2082,2021-10-10 01:00:00,3574.83,3585.65,3562.29,3567.57,20401.8387,2021-10-10 01:59:59.999,72894466.725227,62877.0,10352.7622,36988195.202865,0.0
2083,2021-10-10 02:00:00,3567.58,3570.88,3480.0,3505.28,49067.3909,2021-10-10 02:59:59.999,172585062.309228,151481.0,22001.7461,77390397.532475,0.0
2084,2021-10-10 03:00:00,3505.28,3531.84,3485.6,3526.45,27218.3852,2021-10-10 03:59:59.999,95640762.796258,80416.0,13577.3229,47705598.820582,0.0
2085,2021-10-10 04:00:00,3526.45,3543.01,3520.0,3530.53,20980.2188,2021-10-10 04:59:59.999,74114991.820714,60580.0,10812.7097,38198297.577714,0.0
2086,2021-10-10 05:00:00,3530.52,3577.51,3500.62,3571.9,34101.2874,2021-10-10 05:59:59.999,120562345.628924,91335.0,14943.0766,52869347.727664,0.0
2087,2021-10-10 06:00:00,3571.9,3582.23,3555.11,3565.96,22841.5112,2021-10-10 06:59:59.999,81444895.153092,72626.0,11255.5989,40132006.312176,0.0
2088,2021-10-10 07:00:00,3566.07,3604.0,3561.59,3596.2,23149.0119,2021-10-10 07:59:59.999,83091254.429607,74069.0,12600.1103,45225317.785381,0.0
2089,2021-10-10 08:00:00,3596.21,3602.0,3571.54,3582.18,16582.7738,2021-10-10 08:59:59.999,59473594.926373,59985.0,8633.4894,30963367.42734,0.0
2090,2021-10-10 09:00:00,3582.18,3598.41,3575.08,3590.04,18645.0537,2021-10-10 09:59:59.999,66905876.151575,62734.0,10498.2037,37673457.532249,0.0
2091,2021-10-10 10:00:00,3590.03,3593.41,3557.86,3571.91,25951.6807,2021-10-10 10:59:59.999,92779183.893639,72603.0,13458.0164,48120034.93779,0.0
2092,2021-10-10 11:00:00,3571.91,3586.66,3561.01,3566.43,18608.4655,2021-10-10 11:59:59.999,66509243.896714,53385.0,8797.4133,31437436.88596,0.0
2093,2021-10-10 12:00:00,3566.43,3574.3,3550.0,3563.3,18618.165,2021-10-10 12:59:59.999,66340264.149606,61396.0,9196.5925,32769283.708067,0.0
2094,2021-10-10 13:00:00,3563.3,3567.43,3527.6,3543.39,22514.7387,2021-10-10 13:59:59.999,79781870.513389,67825.0,10713.0833,37962460.093124,0.0
2095,2021-10-10 14:00:00,3543.38,3563.58,3523.48,3548.57,22016.3524,2021-10-10 14:59:59.999,78106040.975801,62451.0,11650.6083,41335133.650016,0.0
2096,2021-10-10 15:00:00,3548.57,3579.76,3544.48,3550.0,19007.267,2021-10-10 15:59:59.999,67652722.818548,58974.0,10194.6231,36288640.571569,0.0
2097,2021-10-10 16:00:00,3550.01,3566.95,3536.15,3557.65,19191.3849,2021-10-10 16:59:59.999,68140382.513622,65351.0,9407.868,33403626.565437,0.0
2098,2021-10-10 17:00:00,3557.66,3563.53,3531.64,3546.54,18710.7117,2021-10-10 17:59:59.999,66331254.174826,56568.0,9352.4049,33152895.984423,0.0
2099,2021-10-10 18:00:00,3546.54,3546.66,3503.05,3522.94,27263.7464,2021-10-10 18:59:59.999,95855528.997479,76799.0,13094.9954,46041571.729557,0.0
2100,2021-10-10 19:00:00,3522.93,3528.57,3503.9,3527.77,15549.6138,2021-10-10 19:59:59.999,54699525.18294,55028.0,7829.4736,27544865.102839,0.0
2101,2021-10-10 20:00:00,3527.78,3533.0,3520.63,3528.5,14576.2294,2021-10-10 20:59:59.999,51416833.651964,51049.0,7414.9108,26155376.031561,0.0
2102,2021-10-10 21:00:00,3528.29,3572.17,3509.0,3513.88,30150.7616,2021-10-10 21:59:59.999,106628435.356006,82522.0,14408.7598,50966720.568671,0.0
2103,2021-10-10 22:00:00,3513.88,3513.91,3435.0,3456.01,42570.8796,2021-10-10 22:59:59.999,147512873.393949,125798.0,18789.8147,65108373.302756,0.0
2104,2021-10-10 23:00:00,3456.01,3469.45,3431.04,3466.08,23139.8925,2021-10-10 23:59:59.999,79836601.575727,73505.0,11059.9431,38165188.431939,0.0
2105,2021-10-11 00:00:00,3466.47,3470.44,3405.0,3414.22,29366.2694,2021-10-11 00:59:59.999,100824219.309051,86082.0,13320.5666,45744854.433176,0.0
2106,2021-10-11 01:00:00,3414.22,3446.58,3371.0,3443.59,53507.0706,2021-10-11 01:59:59.999,182414442.686781,122265.0,28920.0595,98593910.66319,0.0
2107,2021-10-11 02:00:00,3443.09,3473.44,3434.34,3450.81,26363.4672,2021-10-11 02:59:59.999,91180742.800169,75697.0,13096.6284,45292699.685212,0.0
2108,2021-10-11 03:00:00,3450.82,3478.09,3450.49,3477.06,11844.1679,2021-10-11 03:59:59.999,41035685.28977,26880.0,6253.1888,21663581.521371,0.0
2109,2021-10-11 04:00:00,3477.07,3522.15,3462.5,3518.15,26677.5226,2021-10-11 04:59:59.999,93180187.143363,49378.0,14063.7662,49114089.87708,0.0
2110,2021-10-11 05:00:00,3518.15,3540.47,3507.91,3519.99,16222.4251,2021-10-11 05:59:59.999,57142514.994791,46657.0,8482.1895,29878971.12711,0.0
2111,2021-10-11 06:00:00,3519.99,3529.64,3502.45,3524.88,9016.8329,2021-10-11 06:59:59.999,31712244.070975,27050.0,4495.2687,15811013.475963,0.0
2112,2021-10-11 07:00:00,3524.88,3531.2,3510.93,3519.22,9388.5063,2021-10-11 07:59:59.999,33032774.740564,25035.0,4768.6356,16778629.398538,0.0
2113,2021-10-11 08:00:00,3519.22,3585.0,3515.86,3577.07,25646.1547,2021-10-11 08:59:59.999,91145223.102016,66365.0,13893.4691,49379923.733044,0.0
2114,2021-10-11 09:00:00,3577.07,3623.8,3577.07,3601.73,54092.1854,2021-10-11 09:59:59.999,195046317.670995,103129.0,24114.8286,86944758.889096,0.0
2115,2021-10-11 10:00:00,3601.72,3620.0,3559.75,3579.19,27798.8893,2021-10-11 10:59:59.999,99677999.948702,57472.0,13938.5113,49979460.623758,0.0
2116,2021-10-11 11:00:00,3579.19,3592.46,3557.0,3558.7,13516.3593,2021-10-11 11:59:59.999,48414554.651704,27318.0,6317.2715,22630253.727624,0.0
2117,2021-10-11 12:00:00,3558.7,3573.32,3532.69,3558.71,19623.8716,2021-10-11 12:59:59.999,69734818.823036,41797.0,9311.0465,33099142.052216,0.0
2118,2021-10-11 13:00:00,3558.72,3581.56,3547.9,3569.64,10886.1744,2021-10-11 13:59:59.999,38832428.78959,26052.0,5575.2412,19888775.142639,0.0
2119,2021-10-11 14:00:00,3569.63,3607.93,3569.6,3590.63,24194.8095,2021-10-11 14:59:59.999,86909046.280002,41356.0,13039.793,46841621.862995,0.0
2120,2021-10-11 15:00:00,3590.62,3602.0,3568.75,3597.15,25723.9984,2021-10-11 15:59:59.999,92243539.324406,42547.0,11189.683,40148994.435013,0.0
2121,2021-10-11 16:00:00,3597.15,3603.0,3580.31,3593.57,13201.2584,2021-10-11 16:59:59.999,47436872.625609,29822.0,5950.6763,21385752.55236,0.0
2122,2021-10-11 17:00:00,3593.58,3599.99,3570.22,3575.61,15231.214,2021-10-11 17:59:59.999,54580510.456198,30942.0,7090.6314,25409281.654224,0.0
2123,2021-10-11 18:00:00,3575.61,3582.39,3545.53,3563.76,15873.7733,2021-10-11 18:59:59.999,56630504.819146,30775.0,7089.8015,25297506.766925,0.0
2124,2021-10-11 19:00:00,3563.77,3569.23,3542.63,3551.5,9296.1569,2021-10-11 19:59:59.999,33032429.133459,31845.0,4191.7752,14894144.545932,0.0
2125,2021-10-11 20:00:00,3551.5,3574.74,3514.45,3515.0,16944.6561,2021-10-11 20:59:59.999,60103749.794737,43960.0,7188.2089,25504886.357703,0.0
2126,2021-10-11 21:00:00,3515.0,3518.07,3465.7,3491.7,31881.275,2021-10-11 21:59:59.999,111462746.945398,81180.0,13415.5743,46912003.78769,0.0
2127,2021-10-11 22:00:00,3491.7,3533.97,3475.01,3517.98,14538.5806,2021-10-11 22:59:59.999,50855453.833646,36535.0,8062.4445,28206705.186309,0.0
2128,2021-10-11 23:00:00,3517.99,3533.64,3504.28,3511.87,10174.0404,2021-10-11 23:59:59.999,35807651.087876,21702.0,5312.0765,18695776.440573,0.0
2129,2021-10-12 00:00:00,3511.87,3545.84,3498.11,3542.12,11878.4921,2021-10-12 00:59:59.999,41778644.645875,24581.0,6094.0477,21437945.28098,0.0
2130,2021-10-12 01:00:00,3542.12,3543.19,3474.9,3503.1,24390.4148,2021-10-12 01:59:59.999,85421597.660595,43688.0,11673.2985,40878999.831804,0.0
2131,2021-10-12 02:00:00,3502.84,3526.45,3484.08,3516.75,9328.674,2021-10-12 02:59:59.999,32728279.659958,21812.0,4692.4957,16463095.70684,0.0
2132,2021-10-12 03:00:00,3516.74,3520.53,3474.35,3481.97,12479.1279,2021-10-12 03:59:59.999,43603439.94546,24952.0,5597.3276,19560643.699726,0.0
2133,2021-10-12 04:00:00,3481.98,3491.22,3447.32,3486.21,17156.0984,2021-10-12 04:59:59.999,59552049.30964,39495.0,7508.8363,26070586.794575,0.0
2134,2021-10-12 05:00:00,3486.22,3502.37,3471.35,3497.4,14770.5736,2021-10-12 05:59:59.999,51550141.465187,32628.0,8543.6595,29814135.817274,0.0
2135,2021-10-12 06:00:00,3497.39,3520.0,3454.53,3510.94,15815.4119,2021-10-12 06:59:59.999,55190957.956243,33149.0,8005.0592,27937341.442258,0.0
2136,2021-10-12 07:00:00,3511.14,3519.97,3473.89,3479.14,13403.1843,2021-10-12 07:59:59.999,46920613.862921,34351.0,6174.1631,21615635.353296,0.0
2137,2021-10-12 08:00:00,3479.14,3490.26,3467.21,3481.59,10487.7996,2021-10-12 08:59:59.999,36506544.881026,23240.0,5209.783,18134132.215781,0.0
2138,2021-10-12 09:00:00,3481.59,3508.31,3472.22,3497.22,12252.411,2021-10-12 09:59:59.999,42828435.918358,25038.0,6669.8203,23311255.511,0.0
2139,2021-10-12 10:00:00,3497.61,3499.87,3420.01,3439.5,23805.721,2021-10-12 10:59:59.999,82270361.916398,55101.0,10752.7668,37155009.72558,0.0
2140,2021-10-12 11:00:00,3439.51,3465.9,3415.0,3462.6,21191.4581,2021-10-12 11:59:59.999,72798159.129667,47754.0,10562.764,36292346.51407,0.0
2141,2021-10-12 12:00:00,3462.21,3468.7,3447.68,3456.95,8951.3384,2021-10-12 12:59:59.999,30960147.069827,22247.0,4188.9238,14487221.8161,0.0
2142,2021-10-12 13:00:00,3456.94,3460.5,3403.21,3417.83,22568.3495,2021-10-12 13:59:59.999,77332490.003533,52998.0,9738.9795,33378820.827675,0.0
2143,2021-10-12 14:00:00,3417.53,3515.35,3417.02,3495.89,42110.3999,2021-10-12 14:59:59.999,146414728.62597,87979.0,23611.5056,82106952.500072,0.0
2144,2021-10-12 15:00:00,3495.76,3547.11,3465.0,3485.15,38344.3666,2021-10-12 15:59:59.999,134817311.85184,83279.0,19169.9795,67420179.568655,0.0
2145,2021-10-12 16:00:00,3485.15,3511.32,3460.01,3505.02,20587.8321,2021-10-12 16:59:59.999,71881888.09924,43672.0,9985.835,34869514.466026,0.0
2146,2021-10-12 17:00:00,3505.02,3526.13,3485.07,3513.92,19490.4863,2021-10-12 17:59:59.999,68375387.046844,38137.0,10050.486,35263032.125452,0.0
2147,2021-10-12 18:00:00,3513.92,3520.95,3480.36,3487.14,14930.2946,2021-10-12 18:59:59.999,52188084.496701,31044.0,6949.4986,24284716.638026,0.0
2148,2021-10-12 19:00:00,3487.15,3503.0,3481.8,3486.9,8318.301,2021-10-12 19:59:59.999,29054651.494057,23513.0,4365.5474,15250653.799105,0.0
2149,2021-10-12 20:00:00,3486.66,3503.95,3460.98,3465.67,9468.0257,2021-10-12 20:59:59.999,32996240.492465,30116.0,4391.8346,15309358.308161,0.0
2150,2021-10-12 21:00:00,3465.67,3491.47,3418.0,3479.58,23891.9434,2021-10-12 21:59:59.999,82640024.465755,65651.0,11078.4486,38336315.284133,0.0
2151,2021-10-12 22:00:00,3479.53,3490.59,3468.08,3486.72,9370.6155,2021-10-12 22:59:59.999,32612974.509814,23644.0,4928.3606,17153839.310969,0.0
