OpenTime,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_volume,CloseTime,LTC-QuoteAssetVolume,LTC-NumberOfTrades,LTC-TBBAv,LTC-TBQAv,LTC-ignore,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_volume,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAv,ETH-TBQAv,ETH-ignore,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_volume,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAv,BTC-TBQAv,BTC-ignore
2022-06-14 07:00:00,45.2,45.45,45.0,45.38,6736.972,2022-06-14 07:04:59.999,305007.18326,561.0,2367.28,107297.05293,0.0,1227.13,1231.88,1218.58,1226.18,12950.2658,15884819.547622,10021.0,7983.9515,9792662.632453,0.0,22747.25,22909.5,22654.34,22803.67,784.41946,17874361.122563,11198.0,420.23184,9574625.0366123,0.0
2022-06-14 07:05:00,45.31,45.44,45.0,45.01,7418.167,2022-06-14 07:09:59.999,335050.30387,662.0,3114.538,140737.25132,0.0,1226.19,1229.91,1217.43,1217.6,7045.3517,8621318.785112,7572.0,3405.4429,4168991.44981,0.0,22803.67,22849.67,22636.03,22639.94,518.51814,11790245.2763788,8425.0,235.42214,5353209.996398,0.0
2022-06-14 07:10:00,45.05,45.18,44.8,44.91,5002.82,2022-06-14 07:14:59.999,224841.80329,602.0,2352.661,105772.25066,0.0,1217.59,1222.88,1212.26,1219.13,10857.7377,13209319.339214,8317.0,4311.2262,5245445.183581,0.0,22639.93,22700.0,22482.46,22556.26,1203.82498,27152578.1716804,13602.0,476.9928,10759001.9956429,0.0
2022-06-14 07:15:00,44.91,44.95,44.7,44.95,4684.374,2022-06-14 07:19:59.999,210049.77599,517.0,2701.404,121155.22846,0.0,1219.13,1219.13,1206.15,1213.05,10259.7061,12435303.494157,8788.0,5014.8682,6078082.510769,0.0,22556.27,22560.39,22323.78,22387.87,905.63772,20297934.9210232,12992.0,481.97891,10802427.6603306,0.0
2022-06-14 07:20:00,44.91,45.23,44.87,45.09,5307.556,2022-06-14 07:24:59.999,239421.33449,541.0,2762.564,124674.3156,0.0,1213.05,1228.83,1211.06,1219.87,13846.6493,16910959.283995,11129.0,7465.1804,9116986.146622,0.0,22387.87,22638.97,22364.35,22478.0,1061.30018,23888907.3917594,12703.0,646.01323,14536771.6239432,0.0
2022-06-14 07:25:00,45.05,45.4,45.02,45.22,4215.526,2022-06-14 07:29:59.999,190630.52672,438.0,2233.667,101023.38177,0.0,1219.63,1230.08,1219.32,1225.56,15640.4914,19173757.461985,7380.0,9041.3762,11082528.749153,0.0,22477.99,22569.99,22447.2,22510.03,633.53448,14256462.9396277,7722.0,319.92033,7200550.9362595,0.0
2022-06-14 07:30:00,45.27,45.6,45.15,45.59,5102.117,2022-06-14 07:34:59.999,231346.11975,490.0,2423.838,109974.44371,0.0,1225.57,1235.18,1220.56,1233.47,10613.6677,13042597.618043,8751.0,6178.9794,7592361.628757,0.0,22510.04,22637.25,22420.0,22594.66,849.31227,19119170.0491301,9010.0,371.97582,8380757.6334868,0.0
2022-06-14 07:35:00,45.54,45.66,45.3,45.33,5477.156,2022-06-14 07:39:59.999,249238.56102,558.0,3007.93,136898.77904,0.0,1233.47,1237.16,1226.57,1227.08,11712.2182,14417747.491492,8592.0,6169.6626,7595524.580202,0.0,22594.66,22652.79,22486.15,22489.23,567.508,12808326.8312559,8183.0,293.50466,6625546.1071527,0.0
2022-06-14 07:40:00,45.35,45.54,45.12,45.2,14604.832,2022-06-14 07:44:59.999,662313.41827,1370.0,7823.12,354814.55823,0.0,1227.07,1235.72,1215.31,1218.3,12248.6008,15024356.571041,9728.0,6142.5547,7537414.976327,0.0,22489.22,22582.66,22370.0,22390.59,562.98541,12651046.0469912,8063.0,293.05273,6585893.9397813,0.0
2022-06-14 07:45:00,45.2,45.39,45.01,45.36,4861.363,2022-06-14 07:49:59.999,219593.9227,578.0,2127.846,96159.37774,0.0,1218.35,1226.69,1209.97,1226.18,8920.7286,10852667.51225,8521.0,4733.5823,5760505.82946,0.0,22391.59,22608.57,22325.18,22599.11,616.39312,13831674.6700502,10098.0,305.08265,6846603.2766876,0.0
2022-06-14 07:50:00,45.36,45.52,45.24,45.33,6769.907,2022-06-14 07:54:59.999,307213.41142,762.0,3189.33,144777.35167,0.0,1226.18,1232.9,1224.53,1228.03,9588.0745,11784966.427481,7432.0,4368.43,5370001.896189,0.0,22599.11,22680.0,22572.11,22608.74,637.48336,14427468.7676678,8512.0,327.84898,7420938.9705024,0.0
2022-06-14 07:55:00,45.31,45.51,45.15,45.41,6684.032,2022-06-14 07:59:59.999,303005.81227,723.0,3337.369,151304.36763,0.0,1228.03,1238.22,1223.12,1234.18,10420.8932,12836150.494092,9181.0,5191.2803,6395353.075122,0.0,22608.75,22669.73,22503.09,22633.82,633.34644,14308800.5131182,7719.0,261.43405,5907697.9852615,0.0
2022-06-14 08:00:00,45.4,45.7,45.11,45.2,6536.76,2022-06-14 08:04:59.999,296582.17332,851.0,3214.05,145884.50368,0.0,1234.18,1248.84,1225.0,1228.26,17111.1121,21150102.574953,13291.0,8928.4378,11040203.445526,0.0,22633.81,22711.15,22482.95,22524.37,827.7744,18701986.2193674,10328.0,414.29931,9361311.9922378,0.0
2022-06-14 08:05:00,45.22,45.31,44.92,44.92,6640.065,2022-06-14 08:09:59.999,299781.86183,819.0,3352.849,151400.75073,0.0,1228.26,1234.4,1220.58,1224.24,10368.0663,12719692.358357,8861.0,4845.2261,5946122.063904,0.0,22524.36,22579.05,22360.68,22375.54,682.89976,15337988.7233054,9562.0,312.53866,7020217.6270451,0.0
2022-06-14 08:10:00,44.94,44.99,44.63,44.7,6038.078,2022-06-14 08:14:59.999,270526.50552,864.0,3141.424,140752.67554,0.0,1224.23,1225.7,1210.84,1216.09,12267.9834,14954308.335907,10250.0,5377.0818,6554591.054515,0.0,22375.53,22387.86,22202.46,22257.64,947.37276,21108298.5531068,11637.0,425.25327,9472601.4779782,0.0
2022-06-14 08:15:00,44.74,44.88,44.62,44.85,2889.229,2022-06-14 08:19:59.999,129312.76882,476.0,1251.184,56004.54796,0.0,1216.09,1223.68,1211.48,1222.02,6133.1097,7472560.346509,6754.0,3345.2178,4076508.192535,0.0,22257.65,22406.28,22171.0,22386.5,610.73993,13611196.1270432,9135.0,301.06463,6712167.8625375,0.0
2022-06-14 08:20:00,44.84,44.86,44.54,44.7,4717.005,2022-06-14 08:24:59.999,210959.6143,684.0,2268.184,101440.80252,0.0,1222.02,1224.57,1214.16,1221.75,9449.1102,11533140.226453,7640.0,4659.4803,5686389.547996,0.0,22386.5,22461.44,22320.0,22424.57,626.91753,14044237.6263026,8191.0,305.79787,6849920.798067,0.0
2022-06-14 08:25:00,44.73,44.86,44.63,44.79,5117.933,2022-06-14 08:29:59.999,229187.49321,619.0,2532.18,113411.00644,0.0,1221.74,1224.82,1218.45,1224.5,7399.9805,9046445.708276,6573.0,4189.51,5121384.318623,0.0,22423.9,22558.15,22390.72,22553.3,577.78901,12990354.0504607,7860.0,295.2471,6636609.7310883,0.0
2022-06-14 08:30:00,44.78,45.15,44.55,45.13,5220.017,2022-06-14 08:34:59.999,234191.98117,826.0,3029.784,135973.71661,0.0,1224.5,1232.33,1216.31,1229.65,9758.9377,11959747.243065,8755.0,5129.1977,6286759.614576,0.0,22553.31,22711.19,22402.76,22691.69,730.60439,16494336.6724209,11266.0,372.48824,8414938.0509626,0.0
2022-06-14 08:35:00,45.14,45.38,45.01,45.29,5346.408,2022-06-14 08:39:59.999,241461.15894,753.0,2486.508,112358.75432,0.0,1229.65,1238.91,1225.01,1236.68,15817.9652,19484194.790073,10922.0,7124.2892,8777633.756698,0.0,22691.68,22946.84,22657.92,22895.01,1137.83926,25905617.6970068,13680.0,548.80312,12499400.0487424,0.0
2022-06-14 08:40:00,45.27,45.47,45.2,45.3,6673.795,2022-06-14 08:44:59.999,302519.96696,809.0,3420.19,155081.84848,0.0,1236.68,1242.32,1233.45,1237.5,21722.9186,26914768.481526,12446.0,9746.5869,12074539.86118,0.0,22895.02,22946.84,22800.0,22846.5,964.40237,22068524.3549208,11801.0,429.64141,9831383.4967884,0.0
2022-06-14 08:45:00,45.27,45.6,45.18,45.44,5650.555,2022-06-14 08:49:59.999,256709.6276,722.0,2468.329,112162.20851,0.0,1237.5,1246.66,1232.43,1240.06,10809.6569,13414099.843539,9883.0,5363.6113,6656540.868264,0.0,22846.2,23041.27,22785.77,22910.21,978.14545,22456543.5687782,13830.0,553.19608,12703489.2284249,0.0
2022-06-14 08:50:00,45.44,45.74,45.4,45.57,7436.556,2022-06-14 08:54:59.999,338746.56449,759.0,4025.206,183369.84653,0.0,1240.07,1254.0,1238.24,1244.24,12715.0727,15852597.321593,10596.0,6878.2088,8577088.714929,0.0,22910.2,22989.99,22837.22,22851.53,568.90953,13039423.2426897,9924.0,248.53427,5697336.2925236,0.0
2022-06-14 08:55:00,45.57,45.63,45.4,45.53,4313.138,2022-06-14 08:59:59.999,196382.78001,503.0,2882.797,131286.81597,0.0,1244.23,1248.0,1236.38,1241.16,7418.0786,9214387.176579,6554.0,3487.8288,4333192.161243,0.0,22851.54,22957.88,22803.8,22877.52,392.40876,8976040.1585522,7419.0,199.96373,4574292.434793,0.0
2022-06-14 09:00:00,45.55,45.65,45.22,45.5,4877.633,2022-06-14 09:04:59.999,221788.56405,756.0,2338.557,106349.14639,0.0,1241.15,1244.48,1225.67,1232.55,15376.1204,18992971.096017,11958.0,6949.4391,8583491.84886,0.0,22877.52,22915.69,22713.56,22826.92,774.02389,17653422.5197127,9250.0,375.55759,8564036.8846325,0.0
2022-06-14 09:05:00,45.48,45.53,44.5,44.91,43586.591,2022-06-14 09:09:59.999,1954091.45767,3684.0,5998.54,269033.05353,0.0,1232.54,1233.22,1227.28,1229.38,4268.1361,5247250.979948,4700.0,2269.5274,2790179.998011,0.0,22826.92,22842.79,22709.08,22752.09,610.54928,13893260.2938083,7203.0,318.24496,7242413.2466095,0.0
2022-06-14 09:10:00,44.91,45.0,44.65,44.78,5508.905,2022-06-14 09:14:59.999,247012.55442,784.0,2302.73,103285.93691,0.0,1229.39,1232.95,1220.89,1223.52,8229.8775,10098088.280269,7388.0,3690.7932,4528858.305446,0.0,22752.08,22839.38,22667.28,22709.75,706.27398,16069354.4408251,9075.0,422.01518,9600791.4709555,0.0
2022-06-14 09:15:00,44.78,44.81,44.67,44.74,3273.921,2022-06-14 09:19:59.999,146470.54496,482.0,1533.835,68632.65782,0.0,1223.52,1227.25,1220.0,1226.08,5161.4597,6317225.180679,4623.0,2390.1299,2925758.312817,0.0,22709.75,22753.65,22678.25,22735.95,391.1182,8886455.7229412,5639.0,216.72466,4923693.9790025,0.0
2022-06-14 09:20:00,44.74,44.84,44.68,44.79,3601.698,2022-06-14 09:24:59.999,161268.93749,443.0,1994.002,89305.27138,0.0,1226.08,1230.58,1225.24,1229.99,3746.1481,4598531.541878,3661.0,2215.0246,2718803.59796,0.0,22735.95,22806.12,22735.94,22803.22,292.65697,6663215.0829398,4767.0,149.08293,3394384.126327,0.0
2022-06-14 09:25:00,44.8,44.88,44.3,44.48,12436.762,2022-06-14 09:29:59.999,554260.07815,1137.0,3087.839,137638.33128,0.0,1229.98,1231.83,1220.37,1227.46,4928.0531,6040711.859835,4652.0,2235.4875,2739855.25723,0.0,22803.21,22849.66,22685.81,22804.48,499.17482,11362641.6414408,5970.0,178.99824,4074994.7014096,0.0
2022-06-14 09:30:00,44.47,44.54,44.3,44.52,6087.867,2022-06-14 09:34:59.999,270423.43498,728.0,3097.514,137641.35923,0.0,1227.46,1230.81,1222.68,1230.75,5650.7994,6932338.233605,4361.0,3366.134,4130282.853645,0.0,22804.47,22844.87,22720.53,22844.86,331.71482,7557290.7124953,5044.0,184.06536,4194116.2763694,0.0
2022-06-14 09:35:00,44.53,44.84,44.41,44.67,9466.679,2022-06-14 09:39:59.999,422302.36005,1094.0,3444.466,153806.47117,0.0,1230.76,1236.34,1225.43,1229.14,7057.33,8690929.929728,6596.0,3393.0893,4178967.942072,0.0,22844.86,22979.96,22767.7,22819.99,884.32632,20234583.5513544,9485.0,440.5312,10079029.5316201,0.0
2022-06-14 09:40:00,44.68,44.75,44.55,44.63,5597.474,2022-06-14 09:44:59.999,250034.96539,659.0,2928.253,130829.72221,0.0,1229.14,1230.52,1222.52,1222.58,5571.8243,6835058.840798,4601.0,1995.413,2445842.075111,0.0,22819.99,22844.6,22703.65,22715.01,240.6904,5476397.6018379,5283.0,118.04021,2685732.9022665,0.0
2022-06-14 09:45:00,44.63,44.71,44.52,44.59,3415.191,2022-06-14 09:49:59.999,152416.44555,473.0,1740.234,77693.02217,0.0,1222.57,1225.54,1220.29,1222.33,5353.6671,6546216.6183,4708.0,2157.6227,2638304.575733,0.0,22715.0,22752.76,22668.02,22677.32,287.63279,6530205.564376,4955.0,147.98571,3359089.8128014,0.0
2022-06-14 09:50:00,44.6,44.68,44.27,44.35,6041.012,2022-06-14 09:54:59.999,268832.69834,695.0,2450.815,109051.20302,0.0,1222.33,1227.29,1214.17,1215.51,6361.1495,7762124.819015,6408.0,2839.5212,3464283.80802,0.0,22677.33,22742.72,22572.35,22577.92,452.5769,10245249.1836598,7147.0,210.8059,4770452.2028488,0.0
2022-06-14 09:55:00,44.33,44.5,44.3,44.37,4049.512,2022-06-14 09:59:59.999,179764.70781,521.0,2021.612,89770.36926,0.0,1215.51,1222.98,1215.51,1219.4,6885.9138,8403238.068437,5056.0,4023.0779,4909988.57927,0.0,22577.93,22670.45,22574.26,22609.91,304.98391,6899452.9847462,5054.0,176.12827,3983810.6926751,0.0
2022-06-14 10:00:00,44.39,44.45,44.32,44.4,3624.362,2022-06-14 10:04:59.999,160889.31164,404.0,2017.952,89586.0275,0.0,1219.4,1222.45,1217.76,1219.28,4778.3039,5831878.226225,4618.0,2145.8603,2618467.061238,0.0,22609.9,22659.29,22590.66,22593.79,217.33195,4916970.7804911,4338.0,115.62099,2615781.197183,0.0
2022-06-14 10:05:00,44.4,44.44,44.16,44.3,4203.698,2022-06-14 10:09:59.999,186139.85247,531.0,1965.221,87056.88526,0.0,1219.27,1222.34,1216.0,1222.08,5169.2495,6300976.111865,4928.0,2341.5495,2854301.656098,0.0,22593.78,22628.15,22550.17,22628.15,361.96693,8175646.5181368,5772.0,216.25674,4884242.1890908,0.0
2022-06-14 10:10:00,44.25,44.34,44.13,44.16,5926.747,2022-06-14 10:14:59.999,262183.18947,414.0,3173.344,140434.40815,0.0,1222.08,1224.98,1218.92,1220.91,3686.6178,4505507.927372,3705.0,1748.327,2136646.511643,0.0,22628.15,22651.56,22536.93,22592.76,291.87628,6597367.0464117,4675.0,143.40586,3241254.2952136,0.0
2022-06-14 10:15:00,44.2,44.3,44.04,44.16,4072.275,2022-06-14 10:19:59.999,179761.29629,421.0,1707.38,75389.14764,0.0,1220.91,1226.24,1215.27,1219.84,7084.3098,8639978.117214,5278.0,3402.3745,4149008.824136,0.0,22592.77,22638.44,22525.01,22583.44,406.38419,9172414.31288,5169.0,213.512,4818696.7114747,0.0
2022-06-14 10:20:00,44.16,44.43,44.13,44.3,3955.138,2022-06-14 10:24:59.999,175065.22733,412.0,1374.529,60835.25965,0.0,1219.85,1230.91,1218.68,1225.65,6280.4125,7688825.171899,5276.0,3446.2814,4219295.282433,0.0,22583.44,22700.0,22564.26,22643.57,322.99272,7308728.0998584,4890.0,161.17517,3647107.7443962,0.0
2022-06-14 10:25:00,44.25,44.35,43.95,44.1,4425.347,2022-06-14 10:29:59.999,195349.4246,485.0,2458.331,108496.10574,0.0,1225.65,1227.05,1211.86,1213.1,8966.0624,10933071.65708,7005.0,3441.7082,4194584.975987,0.0,22643.57,22649.83,22451.13,22460.54,452.06656,10188762.1848247,6783.0,200.18086,4510488.0419634,0.0
2022-06-14 10:30:00,44.13,44.28,43.87,44.17,3968.364,2022-06-14 10:34:59.999,174986.99249,454.0,1798.376,79309.09864,0.0,1213.17,1218.14,1205.1,1211.45,10713.805,12979456.004596,8431.0,4628.343,5608566.936703,0.0,22460.55,22526.59,22374.76,22441.41,472.47263,10605935.984743,7565.0,232.96222,5230869.8249938,0.0
2022-06-14 10:35:00,44.14,44.34,44.11,44.21,2479.966,2022-06-14 10:39:59.999,109726.57531,258.0,1340.202,59312.08128,0.0,1211.45,1217.06,1210.26,1212.3,4555.8486,5528529.725184,4468.0,2645.2712,3209698.176616,0.0,22441.4,22520.39,22418.94,22451.49,251.86506,5660660.6182064,4916.0,121.14049,2722336.2613918,0.0
2022-06-14 10:40:00,44.23,44.3,43.88,43.95,12771.1,2022-06-14 10:44:59.999,561934.3451,704.0,5171.788,227566.21898,0.0,1212.31,1216.24,1209.75,1211.8,5785.3788,7019690.01365,4765.0,2921.2499,3543892.469115,0.0,22451.48,22506.0,22389.01,22417.98,274.37777,6158038.5999807,4950.0,132.64003,2976956.124238,0.0
2022-06-14 10:45:00,43.91,44.3,43.8,44.24,5354.968,2022-06-14 10:49:59.999,235954.6895,580.0,3287.345,144943.74188,0.0,1211.8,1213.88,1200.0,1209.68,12037.9023,14517939.176866,9857.0,6567.5604,7922792.356685,0.0,22417.98,22449.99,22329.77,22401.08,643.27853,14393819.5237302,8256.0,344.57548,7710039.6016068,0.0
2022-06-14 10:50:00,44.23,44.37,44.05,44.1,1696.929,2022-06-14 10:54:59.999,75066.44027,296.0,602.456,26662.48533,0.0,1209.68,1214.99,1196.23,1199.76,9437.7683,11395132.564179,7972.0,4128.3591,4986787.742178,0.0,22401.09,22471.52,22340.0,22366.15,583.63002,13089382.4349971,7082.0,265.3695,5952586.9051374,0.0
2022-06-14 10:55:00,44.1,44.17,43.86,43.88,2422.695,2022-06-14 10:59:59.999,106636.86096,285.0,1354.782,59649.95887,0.0,1199.76,1199.78,1188.96,1190.94,11572.1257,13833344.537821,9054.0,4836.0463,5781419.634848,0.0,22366.14,22366.15,22289.36,22298.92,486.30068,10854251.4606132,7255.0,255.26163,5697311.0596005,0.0
2022-06-14 11:00:00,43.9,44.4,43.88,44.27,9494.781,2022-06-14 11:04:59.999,418819.80895,761.0,6469.396,285115.74225,0.0,1190.93,1195.37,1184.0,1184.42,12085.8987,14378494.192755,10366.0,5429.3689,6459779.917048,0.0,22298.92,22340.58,22262.22,22266.78,616.94866,13760816.8939298,7521.0,276.94995,6176865.7216881,0.0
2022-06-14 11:05:00,44.28,44.86,44.22,44.8,13389.027,2022-06-14 11:09:59.999,596745.97234,1861.0,8331.185,371291.37933,0.0,1184.42,1189.02,1179.65,1188.45,8931.2104,10578389.068381,8506.0,4052.2826,4800422.341676,0.0,22266.79,22352.67,22250.43,22352.53,397.39448,8862113.4815171,6640.0,188.62397,4206224.0725392,0.0
2022-06-14 11:10:00,44.8,45.0,44.46,44.53,9737.03,2022-06-14 11:14:59.999,435658.02244,1134.0,3752.088,167918.37423,0.0,1188.44,1190.28,1183.09,1184.42,4328.9578,5140486.210239,4725.0,1970.9834,2340380.77747,0.0,22352.52,22400.0,22331.12,22338.45,259.741,5808687.2328166,4712.0,117.38789,2625013.0471826,0.0
2022-06-14 11:15:00,44.5,44.9,44.4,44.83,6256.998,2022-06-14 11:19:59.999,279235.13178,805.0,2994.855,133688.93955,0.0,1184.42,1187.91,1176.54,1184.58,10179.8773,12030123.53227,9510.0,5194.211,6138638.995554,0.0,22338.45,22452.58,22263.24,22402.36,475.88224,10638303.1268783,6726.0,231.63455,5178345.2406326,0.0
2022-06-14 11:20:00,44.81,45.05,44.76,44.87,4144.859,2022-06-14 11:24:59.999,185997.93293,543.0,2066.333,92780.08367,0.0,1184.59,1195.81,1184.58,1191.99,10128.4628,12054043.30003,7003.0,4504.2096,5361496.550231,0.0,22402.37,22563.13,22402.36,22473.49,401.42213,9025153.9645011,6240.0,206.92346,4651322.9174946,0.0
2022-06-14 11:25:00,44.87,44.89,44.75,44.84,3357.108,2022-06-14 11:29:59.999,150420.64458,449.0,1839.535,82436.5359,0.0,1191.99,1193.86,1187.36,1191.41,3519.9353,4187420.169038,4215.0,1827.707,2174404.03355,0.0,22473.49,22517.08,22420.0,22503.22,258.02014,5794256.2319774,4816.0,119.84119,2691170.0070144,0.0
2022-06-14 11:30:00,44.84,45.2,44.78,45.12,3639.353,2022-06-14 11:34:59.999,163613.89782,615.0,1698.914,76414.01473,0.0,1191.41,1205.85,1190.0,1205.06,9968.45,11945810.871965,8704.0,5359.0436,6423657.853209,0.0,22503.22,22648.13,22487.28,22625.91,627.27021,14148811.1071498,7995.0,304.45061,6870809.3417042,0.0
2022-06-14 11:35:00,45.12,45.22,45.01,45.17,5162.121,2022-06-14 11:39:59.999,233026.90938,680.0,2201.414,99412.47395,0.0,1205.06,1205.89,1195.75,1197.92,7113.2717,8534268.27111,6037.0,2886.5943,3462668.007068,0.0,22625.91,22636.75,22526.59,22576.37,294.45284,6645705.03116,4713.0,159.3136,3595367.5370915,0.0
2022-06-14 11:40:00,45.14,45.18,44.72,44.84,4351.161,2022-06-14 11:44:59.999,195328.97792,506.0,1796.304,80589.40816,0.0,1197.91,1197.92,1188.52,1193.03,6808.8326,8120259.033172,6291.0,3240.1451,3863776.500004,0.0,22576.37,22579.26,22424.27,22487.1,393.60334,8851185.9712758,5021.0,182.83759,4111820.3804461,0.0
2022-06-14 11:45:00,44.8,44.89,44.41,44.41,4019.89,2022-06-14 11:49:59.999,179631.64389,500.0,1326.151,59267.86582,0.0,1193.03,1198.51,1188.5,1188.83,7894.9343,9432762.111872,5985.0,3413.5003,4079667.068765,0.0,22487.1,22549.98,22412.02,22412.92,299.69373,6745490.3552057,4764.0,135.29605,3044817.293177,0.0
2022-06-14 11:50:00,44.46,44.49,44.34,44.4,1406.725,2022-06-14 11:54:59.999,62485.39204,199.0,833.455,37041.86045,0.0,1188.83,1191.74,1186.43,1188.21,5284.267,6281005.639332,5212.0,2804.3399,3333285.73009,0.0,22412.92,22423.21,22370.0,22376.31,307.17098,6879519.9132754,5413.0,146.15622,3273305.5150499,0.0
2022-06-14 11:55:00,44.4,44.4,44.21,44.28,3067.221,2022-06-14 11:59:59.999,135866.19374,352.0,1066.421,47238.07531,0.0,1188.21,1190.15,1184.0,1186.26,5268.3155,6251726.889528,4818.0,2368.3545,2810677.986346,0.0,22376.3,22421.59,22327.5,22381.28,251.23655,5620608.9923477,5005.0,121.64236,2721260.8487696,0.0
2022-06-14 12:00:00,44.29,44.37,44.11,44.36,3478.915,2022-06-14 12:04:59.999,153840.87068,361.0,1548.729,68510.4681,0.0,1186.26,1191.12,1182.52,1189.62,5689.6156,6752221.65857,5421.0,3078.1845,3652783.278171,0.0,22381.27,22422.1,22311.62,22411.93,366.53008,8198239.1581122,5445.0,144.1937,3225111.3505135,0.0
2022-06-14 12:05:00,44.36,44.37,44.2,44.3,1911.288,2022-06-14 12:09:59.999,84602.54704,250.0,1094.721,48475.1322,0.0,1189.63,1190.31,1183.15,1186.17,4945.4161,5864980.913147,4595.0,2393.4916,2838305.263169,0.0,22411.94,22415.92,22329.99,22348.75,215.5623,4821286.9035528,4633.0,91.88337,2054648.9336984,0.0
2022-06-14 12:10:00,44.28,44.3,43.95,44.09,8585.477,2022-06-14 12:14:59.999,378945.25388,617.0,2674.182,117959.34298,0.0,1186.17,1186.52,1177.11,1180.01,15490.4402,18291261.312014,9724.0,7687.0038,9076325.632344,0.0,22348.74,22351.83,22154.62,22188.95,1082.36042,24072973.8067668,10445.0,342.18964,7607732.3474092,0.0
2022-06-14 12:15:00,44.03,44.09,43.83,43.93,5708.466,2022-06-14 12:19:59.999,250920.7435,568.0,2587.686,113754.7673,0.0,1180.01,1180.76,1172.02,1176.11,10796.1712,12700888.333568,8879.0,4926.4996,5796651.994703,0.0,22188.95,22195.82,22000.0,22042.56,1000.54047,22090499.2618853,13164.0,429.04962,9474658.3954181,0.0
2022-06-14 12:20:00,43.93,44.06,43.86,43.92,3075.341,2022-06-14 12:24:59.999,135167.10989,366.0,1207.703,53106.88263,0.0,1176.11,1183.24,1176.1,1177.86,7984.5454,9415729.396622,6449.0,3703.8267,4367663.879859,0.0,22042.55,22129.05,22042.55,22095.53,346.9405,7665362.6925056,5871.0,168.95073,3732316.8374713,0.0
2022-06-14 12:25:00,43.93,43.97,43.71,43.76,4468.582,2022-06-14 12:29:59.999,195873.57248,475.0,2628.661,115239.56573,0.0,1177.85,1178.33,1166.81,1168.95,11533.079,13518844.940712,8616.0,4895.4166,5740317.13187,0.0,22095.53,22098.5,21941.85,21978.91,634.99124,13976728.3838289,8891.0,288.34745,6347220.0306905,0.0
2022-06-14 12:30:00,43.76,43.88,43.72,43.8,1737.711,2022-06-14 12:34:59.999,76113.11111,288.0,880.216,38558.62526,0.0,1168.95,1173.55,1167.5,1167.83,4928.9501,5767639.2496,4984.0,1984.4888,2322529.05445,0.0,21978.91,22051.44,21960.36,21980.45,442.41007,9739467.1208467,5685.0,231.77673,5101772.9978354,0.0
2022-06-14 12:35:00,43.8,43.89,43.66,43.66,4355.791,2022-06-14 12:39:59.999,190686.04099,443.0,1807.735,79181.61402,0.0,1167.83,1172.6,1165.06,1165.06,9409.0135,10998041.411864,7162.0,4499.5205,5259442.078882,0.0,21980.45,22023.05,21929.98,21931.95,441.3478,9702053.8705528,6140.0,209.04224,4596020.1222015,0.0
2022-06-14 12:40:00,43.67,43.7,43.43,43.47,4819.624,2022-06-14 12:44:59.999,210074.70847,482.0,2623.618,114406.48726,0.0,1165.07,1168.78,1155.06,1156.27,13951.7552,16208737.429822,11992.0,6615.9214,7688090.59003,0.0,21931.94,21960.82,21765.43,21772.49,913.7769,19975142.9815169,11581.0,378.91307,8282427.138945,0.0
2022-06-14 12:45:00,43.47,43.66,43.4,43.62,4714.632,2022-06-14 12:49:59.999,205145.94228,497.0,2741.309,119329.15948,0.0,1156.27,1166.56,1154.37,1165.33,14302.6408,16579803.50482,10109.0,7719.3004,8948423.141934,0.0,21772.48,21949.72,21725.22,21927.17,957.53941,20904590.4142341,10766.0,540.42275,11797673.3604135,0.0
2022-06-14 12:50:00,43.66,43.8,43.61,43.68,3140.576,2022-06-14 12:54:59.999,137247.69719,376.0,1694.987,74081.20242,0.0,1165.34,1171.52,1165.33,1167.37,9534.38,11146351.143517,7426.0,4358.2414,5095584.396957,0.0,21927.17,21960.13,21871.99,21885.77,521.59652,11432481.4307786,6459.0,252.70988,5539137.4904861,0.0
2022-06-14 12:55:00,43.67,44.1,43.61,44.03,3895.716,2022-06-14 12:59:59.999,170907.85406,502.0,2435.576,106860.93693,0.0,1167.38,1176.76,1166.71,1175.23,8100.8605,9499701.356034,6807.0,4632.4499,5432718.576963,0.0,21885.77,22030.26,21875.71,21994.56,447.32646,9823498.8459261,6517.0,274.24572,6022139.2504225,0.0
2022-06-14 13:00:00,44.04,44.5,43.94,44.35,11249.67,2022-06-14 13:04:59.999,498322.10436,737.0,8428.664,373427.27022,0.0,1175.22,1186.45,1171.9,1181.83,8783.4497,10362551.023492,8959.0,4634.643,5469050.247844,0.0,21994.56,22172.93,21973.75,22071.43,708.93575,15651347.6649942,9177.0,349.58444,7719751.5128216,0.0
2022-06-14 13:05:00,44.3,44.4,44.06,44.06,3399.854,2022-06-14 13:09:59.999,150340.15259,420.0,1333.958,59040.48677,0.0,1181.83,1183.42,1171.5,1171.67,5068.0965,5970272.787933,5743.0,2267.6129,2671070.208011,0.0,22071.43,22131.54,21939.33,21941.55,439.6379,9689606.9110981,6932.0,222.60255,4906750.8025393,0.0
